case_id,policy_name,request_id,time,function_name,candidate_node,feasible,function_cache_hit,image_cache_hit,data_cache_hit,zone_match,accel_match,resource_score,cache_score,locality_score,load_penalty,latency_penalty,total_score,selected,reason
load_only,LoadOnly,28,7.0,fft,edge-b-2,True,False,True,True,True,True,1.1567999999999998,0.0,0.2,0.9800000000000002,0.32,0.05679999999999957,True,round_robin_candidate
load_only,LoadOnly,28,7.0,fft,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
load_only,LoadOnly,28,7.0,fft,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
load_only,LoadOnly,29,7.5,ml-infer,edge-a-1,True,False,False,False,False,True,1.3832,0.0,0.0,0.6400000000000001,0.16,0.5831999999999998,True,round_robin_candidate
load_only,LoadOnly,29,7.5,ml-infer,edge-a-2,False,False,False,False,False,False,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
load_only,LoadOnly,29,7.5,ml-infer,edge-b-1,True,False,True,True,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,False,round_robin_candidate
load_only,LoadOnly,29,7.5,ml-infer,edge-b-2,False,False,False,False,True,False,1.1375999999999997,0.0,0.2,1.0400000000000003,0.32,-9999.0,False,infeasible_resource_or_accel
load_only,LoadOnly,29,7.5,ml-infer,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
load_only,LoadOnly,29,7.5,ml-infer,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,False,round_robin_candidate
load_only,LoadOnly,30,8.2,json-parse,edge-a-1,True,False,True,True,True,True,1.3608,0.0,0.2,0.7000000000000002,0.16,0.7007999999999998,False,round_robin_candidate
load_only,LoadOnly,30,8.2,json-parse,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
load_only,LoadOnly,30,8.2,json-parse,edge-b-1,True,False,True,True,False,True,1.4080000000000001,0.0,0.0,0.8600000000000003,0.2,0.3479999999999998,False,round_robin_candidate
load_only,LoadOnly,30,8.2,json-parse,edge-b-2,True,False,True,True,False,True,1.1375999999999997,0.0,0.0,1.0400000000000003,0.32,-0.22240000000000054,False,round_robin_candidate
load_only,LoadOnly,30,8.2,json-parse,edge-c-1,True,False,False,False,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
load_only,LoadOnly,30,8.2,json-parse,cloud-1,True,False,False,False,False,True,1.744,0.0,0.0,0.32,0.9,0.5239999999999999,True,round_robin_candidate
load_only,LoadOnly,31,9.0,img-resize,edge-a-1,True,False,True,True,True,True,1.3608,0.0,0.2,0.7000000000000002,0.16,0.7007999999999998,True,round_robin_candidate
load_only,LoadOnly,31,9.0,img-resize,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
load_only,LoadOnly,31,9.0,img-resize,edge-b-1,True,False,True,True,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,False,round_robin_candidate
load_only,LoadOnly,31,9.0,img-resize,edge-b-2,True,False,False,False,True,True,1.1375999999999997,0.0,0.2,1.0400000000000003,0.32,-0.022400000000000586,False,round_robin_candidate
load_only,LoadOnly,31,9.0,img-resize,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
load_only,LoadOnly,31,9.0,img-resize,cloud-1,True,False,True,True,False,True,1.7392,0.0,0.0,0.38,0.9,0.45919999999999994,False,round_robin_candidate
load_only,LoadOnly,32,9.8,video-analytics,edge-a-1,True,False,True,True,False,True,1.3528,0.0,0.0,0.7600000000000002,0.16,0.43279999999999974,False,round_robin_candidate
load_only,LoadOnly,32,9.8,video-analytics,edge-a-2,False,False,False,False,False,False,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
load_only,LoadOnly,32,9.8,video-analytics,edge-b-1,True,False,True,True,False,True,1.4080000000000001,0.0,0.0,0.8600000000000003,0.2,0.3479999999999998,False,round_robin_candidate
load_only,LoadOnly,32,9.8,video-analytics,edge-b-2,False,False,False,False,False,False,1.1375999999999997,0.0,0.0,1.0400000000000003,0.32,-9999.0,False,infeasible_resource_or_accel
load_only,LoadOnly,32,9.8,video-analytics,edge-c-1,True,False,True,True,True,True,1.2576,0.0,0.2,0.8600000000000003,0.36,0.2375999999999997,False,round_robin_candidate
load_only,LoadOnly,32,9.8,video-analytics,cloud-1,True,False,False,False,False,True,1.7392,0.0,0.0,0.38,0.9,0.45919999999999994,True,round_robin_candidate
load_only,LoadOnly,33,10.8,fft,edge-a-1,True,False,True,True,False,True,1.3528,0.0,0.0,0.7600000000000002,0.16,0.43279999999999974,False,round_robin_candidate
load_only,LoadOnly,33,10.8,fft,edge-a-2,True,False,True,True,False,True,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,0.1664000000000001,False,round_robin_candidate
load_only,LoadOnly,33,10.8,fft,edge-b-1,True,False,False,False,True,True,1.4080000000000001,0.0,0.2,0.8600000000000003,0.2,0.5479999999999998,True,round_robin_candidate
load_only,LoadOnly,33,10.8,fft,edge-b-2,True,False,True,True,True,True,1.1375999999999997,0.0,0.2,1.0400000000000003,0.32,-0.022400000000000586,False,round_robin_candidate
load_only,LoadOnly,33,10.8,fft,edge-c-1,True,False,True,True,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
load_only,LoadOnly,33,10.8,fft,cloud-1,True,False,False,False,False,True,1.7112,0.0,0.0,0.44,0.9,0.3712000000000001,False,round_robin_candidate
load_only,LoadOnly,34,12.0,json-parse,edge-a-1,True,False,True,True,True,True,1.3528,0.0,0.2,0.7600000000000002,0.16,0.6327999999999997,False,round_robin_candidate
load_only,LoadOnly,34,12.0,json-parse,edge-a-2,True,False,True,True,True,True,1.2864000000000002,0.0,0.2,0.8800000000000001,0.24,0.36640000000000006,False,round_robin_candidate
load_only,LoadOnly,34,12.0,json-parse,edge-b-1,True,False,True,True,False,True,1.3920000000000001,0.0,0.0,0.9200000000000004,0.2,0.27199999999999974,False,round_robin_candidate
load_only,LoadOnly,34,12.0,json-parse,edge-b-2,True,False,True,True,False,True,1.1375999999999997,0.0,0.0,1.0400000000000003,0.32,-0.22240000000000054,True,round_robin_candidate
load_only,LoadOnly,34,12.0,json-parse,edge-c-1,True,False,False,False,False,True,1.2576,0.0,0.0,0.8600000000000003,0.36,0.037599999999999745,False,round_robin_candidate
load_only,LoadOnly,34,12.0,json-parse,cloud-1,True,False,True,True,False,True,1.7112,0.0,0.0,0.44,0.9,0.3712000000000001,False,round_robin_candidate
load_only,LoadOnly,35,13.2,ml-infer,edge-a-1,True,False,True,True,False,True,1.3528,0.0,0.0,0.7600000000000002,0.16,0.43279999999999974,False,round_robin_candidate
load_only,LoadOnly,35,13.2,ml-infer,edge-a-2,False,False,False,False,False,False,1.2864000000000002,0.0,0.0,0.8800000000000001,0.24,-9999.0,False,infeasible_resource_or_accel
load_only,LoadOnly,35,13.2,ml-infer,edge-b-1,True,False,True,True,True,True,1.3920000000000001,0.0,0.2,0.9200000000000004,0.2,0.4719999999999997,False,round_robin_candidate
load_only,LoadOnly,35,13.2,ml-infer,edge-b-2,False,False,False,False,True,False,1.1327999999999998,0.0,0.2,1.1000000000000003,0.32,-9999.0,False,infeasible_resource_or_accel
load_only,LoadOnly,35,13.2,ml-infer,edge-c-1,True,False,True,True,True,True,1.2576,0.0,0.2,0.8600000000000003,0.36,0.2375999999999997,True,round_robin_candidate
load_only,LoadOnly,35,13.2,ml-infer,cloud-1,True,False,False,False,False,True,1.7112,0.0,0.0,0.44,0.9,0.3712000000000001,False,round_robin_candidate
faascache,FaasCache,1,0.0,img-resize,edge-a-1,True,False,False,False,True,True,1.44,0.0,0.2,0.4,0.16,1.0799999999999998,True,round_robin_candidate
faascache,FaasCache,1,0.0,img-resize,edge-a-2,True,False,False,False,True,True,1.32,0.0,0.2,0.64,0.24,0.64,False,round_robin_candidate
faascache,FaasCache,1,0.0,img-resize,edge-b-1,True,False,False,False,False,True,1.54,0.0,0.0,0.32,0.2,1.02,False,round_robin_candidate
faascache,FaasCache,1,0.0,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,round_robin_candidate
faascache,FaasCache,1,0.0,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,round_robin_candidate
faascache,FaasCache,1,0.0,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,2,0.2,json-parse,edge-a-1,True,False,False,False,True,True,1.432,0.0,0.2,0.46,0.16,1.012,False,round_robin_candidate
faascache,FaasCache,2,0.2,json-parse,edge-a-2,True,False,False,False,True,True,1.32,0.0,0.2,0.64,0.24,0.64,True,round_robin_candidate
faascache,FaasCache,2,0.2,json-parse,edge-b-1,True,False,False,False,False,True,1.54,0.0,0.0,0.32,0.2,1.02,False,round_robin_candidate
faascache,FaasCache,2,0.2,json-parse,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,round_robin_candidate
faascache,FaasCache,2,0.2,json-parse,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,round_robin_candidate
faascache,FaasCache,2,0.2,json-parse,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,3,0.5,img-resize,edge-a-1,True,True,True,True,True,True,1.432,0.0,0.2,0.46,0.16,1.012,False,round_robin_candidate
faascache,FaasCache,3,0.5,img-resize,edge-a-2,True,False,False,False,True,True,1.3152000000000001,0.0,0.2,0.7,0.24,0.5752000000000002,False,round_robin_candidate
faascache,FaasCache,3,0.5,img-resize,edge-b-1,True,False,False,False,False,True,1.54,0.0,0.0,0.32,0.2,1.02,True,round_robin_candidate
faascache,FaasCache,3,0.5,img-resize,edge-b-2,True,False,False,False,False,True,1.2,0.0,0.0,0.8,0.32,0.0799999999999999,False,round_robin_candidate
faascache,FaasCache,3,0.5,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,round_robin_candidate
faascache,FaasCache,3,0.5,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,4,0.8,fft,edge-a-1,True,False,False,False,False,True,1.432,0.0,0.0,0.46,0.16,0.8119999999999999,False,round_robin_candidate
faascache,FaasCache,4,0.8,fft,edge-a-2,True,False,False,False,False,True,1.3152000000000001,0.0,0.0,0.7,0.24,0.3752000000000002,False,round_robin_candidate
faascache,FaasCache,4,0.8,fft,edge-b-1,True,False,False,False,True,True,1.532,0.0,0.2,0.38,0.2,1.152,False,round_robin_candidate
faascache,FaasCache,4,0.8,fft,edge-b-2,True,False,False,False,True,True,1.2,0.0,0.2,0.8,0.32,0.27999999999999986,True,round_robin_candidate
faascache,FaasCache,4,0.8,fft,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,False,round_robin_candidate
faascache,FaasCache,4,0.8,fft,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,5,1.1,img-resize,edge-a-1,True,False,True,True,True,True,1.432,0.0,0.2,0.46,0.16,1.012,False,round_robin_candidate
faascache,FaasCache,5,1.1,img-resize,edge-a-2,True,False,False,False,True,True,1.3152000000000001,0.0,0.2,0.7,0.24,0.5752000000000002,False,round_robin_candidate
faascache,FaasCache,5,1.1,img-resize,edge-b-1,True,True,True,True,False,True,1.532,0.0,0.0,0.38,0.2,0.9520000000000002,False,round_robin_candidate
faascache,FaasCache,5,1.1,img-resize,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,False,round_robin_candidate
faascache,FaasCache,5,1.1,img-resize,edge-c-1,True,False,False,False,False,True,1.34,0.0,0.0,0.56,0.36,0.42000000000000004,True,round_robin_candidate
faascache,FaasCache,5,1.1,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,6,1.4,ml-infer,edge-a-1,True,False,False,False,False,True,1.432,0.0,0.0,0.46,0.16,0.8119999999999999,False,round_robin_candidate
faascache,FaasCache,6,1.4,ml-infer,edge-a-2,False,False,False,False,False,False,1.3152000000000001,0.0,0.0,0.7,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,6,1.4,ml-infer,edge-b-1,True,False,False,False,True,True,1.532,0.0,0.2,0.38,0.2,1.152,True,round_robin_candidate
faascache,FaasCache,6,1.4,ml-infer,edge-b-2,False,False,False,False,True,False,1.1807999999999998,0.0,0.2,0.8600000000000001,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,6,1.4,ml-infer,edge-c-1,True,False,False,False,False,True,1.332,0.0,0.0,0.6200000000000001,0.36,0.352,False,round_robin_candidate
faascache,FaasCache,6,1.4,ml-infer,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,7,1.8,json-parse,edge-a-1,True,False,False,False,True,True,1.432,0.0,0.2,0.46,0.16,1.012,True,round_robin_candidate
faascache,FaasCache,7,1.8,json-parse,edge-a-2,True,False,True,True,True,True,1.3152000000000001,0.0,0.2,0.7,0.24,0.5752000000000002,False,round_robin_candidate
faascache,FaasCache,7,1.8,json-parse,edge-b-1,True,False,False,False,False,True,1.5096,0.0,0.0,0.44,0.2,0.8696000000000002,False,round_robin_candidate
faascache,FaasCache,7,1.8,json-parse,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,False,round_robin_candidate
faascache,FaasCache,7,1.8,json-parse,edge-c-1,True,False,False,False,False,True,1.332,0.0,0.0,0.6200000000000001,0.36,0.352,False,round_robin_candidate
faascache,FaasCache,7,1.8,json-parse,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,8,2.1,fft,edge-a-1,True,False,False,False,False,True,1.4272,0.0,0.0,0.52,0.16,0.7472,False,round_robin_candidate
faascache,FaasCache,8,2.1,fft,edge-a-2,True,False,False,False,False,True,1.3152000000000001,0.0,0.0,0.7,0.24,0.3752000000000002,True,round_robin_candidate
faascache,FaasCache,8,2.1,fft,edge-b-1,True,False,False,False,True,True,1.5096,0.0,0.2,0.44,0.2,1.0696,False,round_robin_candidate
faascache,FaasCache,8,2.1,fft,edge-b-2,True,False,True,True,True,True,1.1807999999999998,0.0,0.2,0.8600000000000001,0.32,0.2007999999999997,False,round_robin_candidate
faascache,FaasCache,8,2.1,fft,edge-c-1,True,False,False,False,False,True,1.332,0.0,0.0,0.6200000000000001,0.36,0.352,False,round_robin_candidate
faascache,FaasCache,8,2.1,fft,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,9,2.4,img-resize,edge-a-1,True,False,True,True,True,True,1.4272,0.0,0.2,0.52,0.16,0.9471999999999999,False,round_robin_candidate
faascache,FaasCache,9,2.4,img-resize,edge-a-2,True,False,False,False,True,True,1.2992000000000001,0.0,0.2,0.76,0.24,0.4992000000000001,False,round_robin_candidate
faascache,FaasCache,9,2.4,img-resize,edge-b-1,True,False,True,True,False,True,1.5096,0.0,0.0,0.44,0.2,0.8696000000000002,True,round_robin_candidate
faascache,FaasCache,9,2.4,img-resize,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,False,round_robin_candidate
faascache,FaasCache,9,2.4,img-resize,edge-c-1,True,True,True,True,False,True,1.332,0.0,0.0,0.6200000000000001,0.36,0.352,False,round_robin_candidate
faascache,FaasCache,9,2.4,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,10,2.8,video-analytics,edge-a-1,True,False,False,False,False,True,1.4272,0.0,0.0,0.52,0.16,0.7472,False,round_robin_candidate
faascache,FaasCache,10,2.8,video-analytics,edge-a-2,False,False,False,False,False,False,1.2992000000000001,0.0,0.0,0.76,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,10,2.8,video-analytics,edge-b-1,True,False,False,False,False,True,1.5016,0.0,0.0,0.5,0.2,0.8016000000000001,True,round_robin_candidate
faascache,FaasCache,10,2.8,video-analytics,edge-b-2,False,False,False,False,False,False,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,10,2.8,video-analytics,edge-c-1,True,False,False,False,True,True,1.332,0.0,0.2,0.6200000000000001,0.36,0.5519999999999999,False,round_robin_candidate
faascache,FaasCache,10,2.8,video-analytics,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,11,3.0,img-resize,edge-a-1,True,False,True,True,True,True,1.4272,0.0,0.2,0.52,0.16,0.9471999999999999,False,round_robin_candidate
faascache,FaasCache,11,3.0,img-resize,edge-a-2,True,False,False,False,True,True,1.2992000000000001,0.0,0.2,0.76,0.24,0.4992000000000001,False,round_robin_candidate
faascache,FaasCache,11,3.0,img-resize,edge-b-1,True,True,True,True,False,True,1.4736,0.0,0.0,0.56,0.2,0.7136,False,round_robin_candidate
faascache,FaasCache,11,3.0,img-resize,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,False,round_robin_candidate
faascache,FaasCache,11,3.0,img-resize,edge-c-1,True,False,True,True,False,True,1.332,0.0,0.0,0.6200000000000001,0.36,0.352,True,round_robin_candidate
faascache,FaasCache,11,3.0,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,False,round_robin_candidate
faascache,FaasCache,12,3.1,img-resize,edge-a-1,True,False,True,True,True,True,1.4272,0.0,0.2,0.52,0.16,0.9471999999999999,False,round_robin_candidate
faascache,FaasCache,12,3.1,img-resize,edge-a-2,True,False,False,False,True,True,1.2992000000000001,0.0,0.2,0.76,0.24,0.4992000000000001,False,round_robin_candidate
faascache,FaasCache,12,3.1,img-resize,edge-b-1,True,False,True,True,False,True,1.4736,0.0,0.0,0.56,0.2,0.7136,False,round_robin_candidate
faascache,FaasCache,12,3.1,img-resize,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,False,round_robin_candidate
faascache,FaasCache,12,3.1,img-resize,edge-c-1,True,True,True,True,False,True,1.324,0.0,0.0,0.6800000000000002,0.36,0.2839999999999999,False,round_robin_candidate
faascache,FaasCache,12,3.1,img-resize,cloud-1,True,False,False,False,False,True,1.76,0.0,0.0,0.2,0.9,0.66,True,round_robin_candidate
faascache,FaasCache,13,3.2,fft,edge-a-1,True,False,False,False,False,True,1.4272,0.0,0.0,0.52,0.16,0.7472,True,round_robin_candidate
faascache,FaasCache,13,3.2,fft,edge-a-2,True,True,True,True,False,True,1.2992000000000001,0.0,0.0,0.76,0.24,0.29920000000000013,False,round_robin_candidate
faascache,FaasCache,13,3.2,fft,edge-b-1,True,False,False,False,True,True,1.4736,0.0,0.2,0.56,0.2,0.9136,False,round_robin_candidate
faascache,FaasCache,13,3.2,fft,edge-b-2,True,False,True,True,True,True,1.1807999999999998,0.0,0.2,0.8600000000000001,0.32,0.2007999999999997,False,round_robin_candidate
faascache,FaasCache,13,3.2,fft,edge-c-1,True,False,False,False,False,True,1.324,0.0,0.0,0.6800000000000002,0.36,0.2839999999999999,False,round_robin_candidate
faascache,FaasCache,13,3.2,fft,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,14,3.3,ml-infer,edge-a-1,True,False,False,False,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,False,round_robin_candidate
faascache,FaasCache,14,3.3,ml-infer,edge-a-2,False,False,False,False,False,False,1.2992000000000001,0.0,0.0,0.76,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,14,3.3,ml-infer,edge-b-1,True,True,True,True,True,True,1.4736,0.0,0.2,0.56,0.2,0.9136,True,round_robin_candidate
faascache,FaasCache,14,3.3,ml-infer,edge-b-2,False,False,False,False,True,False,1.1807999999999998,0.0,0.2,0.8600000000000001,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,14,3.3,ml-infer,edge-c-1,True,False,False,False,False,True,1.324,0.0,0.0,0.6800000000000002,0.36,0.2839999999999999,False,round_robin_candidate
faascache,FaasCache,14,3.3,ml-infer,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,15,3.4,img-resize,edge-a-1,True,False,True,True,True,True,1.4112,0.0,0.2,0.5800000000000001,0.16,0.8711999999999999,False,round_robin_candidate
faascache,FaasCache,15,3.4,img-resize,edge-a-2,True,False,False,False,True,True,1.2992000000000001,0.0,0.2,0.76,0.24,0.4992000000000001,False,round_robin_candidate
faascache,FaasCache,15,3.4,img-resize,edge-b-1,True,False,True,True,False,True,1.4512,0.0,0.0,0.6200000000000001,0.2,0.6312,True,round_robin_candidate
faascache,FaasCache,15,3.4,img-resize,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,False,round_robin_candidate
faascache,FaasCache,15,3.4,img-resize,edge-c-1,True,False,True,True,False,True,1.324,0.0,0.0,0.6800000000000002,0.36,0.2839999999999999,False,round_robin_candidate
faascache,FaasCache,15,3.4,img-resize,cloud-1,True,True,True,True,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,16,3.5,json-parse,edge-a-1,True,False,True,True,True,True,1.4112,0.0,0.2,0.5800000000000001,0.16,0.8711999999999999,False,round_robin_candidate
faascache,FaasCache,16,3.5,json-parse,edge-a-2,True,False,True,True,True,True,1.2992000000000001,0.0,0.2,0.76,0.24,0.4992000000000001,False,round_robin_candidate
faascache,FaasCache,16,3.5,json-parse,edge-b-1,True,False,False,False,False,True,1.4432,0.0,0.0,0.6800000000000002,0.2,0.5631999999999999,False,round_robin_candidate
faascache,FaasCache,16,3.5,json-parse,edge-b-2,True,False,False,False,False,True,1.1807999999999998,0.0,0.0,0.8600000000000001,0.32,0.0007999999999997454,True,round_robin_candidate
faascache,FaasCache,16,3.5,json-parse,edge-c-1,True,False,False,False,False,True,1.324,0.0,0.0,0.6800000000000002,0.36,0.2839999999999999,False,round_robin_candidate
faascache,FaasCache,16,3.5,json-parse,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,17,3.6,fft,edge-a-1,True,True,True,True,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,False,round_robin_candidate
faascache,FaasCache,17,3.6,fft,edge-a-2,True,False,True,True,False,True,1.2992000000000001,0.0,0.0,0.76,0.24,0.29920000000000013,False,round_robin_candidate
faascache,FaasCache,17,3.6,fft,edge-b-1,True,False,False,False,True,True,1.4432,0.0,0.2,0.6800000000000002,0.2,0.7631999999999999,False,round_robin_candidate
faascache,FaasCache,17,3.6,fft,edge-b-2,True,False,True,True,True,True,1.176,0.0,0.2,0.9200000000000002,0.32,0.13599999999999973,False,round_robin_candidate
faascache,FaasCache,17,3.6,fft,edge-c-1,True,False,False,False,False,True,1.324,0.0,0.0,0.6800000000000002,0.36,0.2839999999999999,True,round_robin_candidate
faascache,FaasCache,17,3.6,fft,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,18,3.7,ml-infer,edge-a-1,True,False,False,False,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,False,round_robin_candidate
faascache,FaasCache,18,3.7,ml-infer,edge-a-2,False,False,False,False,False,False,1.2992000000000001,0.0,0.0,0.76,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,18,3.7,ml-infer,edge-b-1,True,True,True,True,True,True,1.4432,0.0,0.2,0.6800000000000002,0.2,0.7631999999999999,True,round_robin_candidate
faascache,FaasCache,18,3.7,ml-infer,edge-b-2,False,False,False,False,True,False,1.176,0.0,0.2,0.9200000000000002,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,18,3.7,ml-infer,edge-c-1,True,False,False,False,False,True,1.308,0.0,0.0,0.7400000000000002,0.36,0.20799999999999985,False,round_robin_candidate
faascache,FaasCache,18,3.7,ml-infer,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,19,3.8,video-analytics,edge-a-1,True,False,False,False,False,True,1.4112,0.0,0.0,0.5800000000000001,0.16,0.6711999999999999,False,round_robin_candidate
faascache,FaasCache,19,3.8,video-analytics,edge-a-2,False,False,False,False,False,False,1.2992000000000001,0.0,0.0,0.76,0.24,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,19,3.8,video-analytics,edge-b-1,True,False,True,True,False,True,1.4208,0.0,0.0,0.7400000000000002,0.2,0.48079999999999984,False,round_robin_candidate
faascache,FaasCache,19,3.8,video-analytics,edge-b-2,False,False,False,False,False,False,1.176,0.0,0.0,0.9200000000000002,0.32,-9999.0,False,infeasible_resource_or_accel
faascache,FaasCache,19,3.8,video-analytics,edge-c-1,True,False,False,False,True,True,1.308,0.0,0.2,0.7400000000000002,0.36,0.4079999999999998,True,round_robin_candidate
faascache,FaasCache,19,3.8,video-analytics,cloud-1,True,False,False,False,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,20,3.9,img-resize,edge-a-1,True,False,True,True,True,True,1.4112,0.0,0.2,0.5800000000000001,0.16,0.8711999999999999,False,round_robin_candidate
faascache,FaasCache,20,3.9,img-resize,edge-a-2,True,False,False,False,True,True,1.2992000000000001,0.0,0.2,0.76,0.24,0.4992000000000001,True,round_robin_candidate
faascache,FaasCache,20,3.9,img-resize,edge-b-1,True,True,True,True,False,True,1.4208,0.0,0.0,0.7400000000000002,0.2,0.48079999999999984,False,round_robin_candidate
faascache,FaasCache,20,3.9,img-resize,edge-b-2,True,False,False,False,False,True,1.176,0.0,0.0,0.9200000000000002,0.32,-0.06400000000000022,False,round_robin_candidate
faascache,FaasCache,20,3.9,img-resize,edge-c-1,True,False,True,True,False,True,1.28,0.0,0.0,0.8000000000000003,0.36,0.11999999999999977,False,round_robin_candidate
faascache,FaasCache,20,3.9,img-resize,cloud-1,True,False,True,True,False,True,1.752,0.0,0.0,0.26,0.9,0.592,False,round_robin_candidate
faascache,FaasCache,21,4.1,json-parse,edge-a-1,True,False,True,True,True,True,1.4112,0.0,0.2,0.5800000000000001,0.16,0.8711999999999999,False,round_robin_candidate
faascache,FaasCache,21,4.1,json-parse,edge-a-2,True,False,True,True,True,True,1.2912000000000001,0.0,0.2,0.8200000000000001,0.24,0.4312,False,round_robin_candidate
